Job Name,Location,Salary,Qualifications
Data Scientist,"San Jose, CA","$153,000 - $296,000 a year",Statistical software; Computer science; MATLAB; Doctoral degree; 5 years; Data structures; R; Data analysis skills; Master's degree; SQL; Doctor of Philosophy; Senior level; Communication skills; Python
Data Scientist,"New York, NY","$125,500 - $212,800 a year",MATLAB; SAS; R; Data analysis skills; Mid-level; Master's degree; SQL; Bachelor's degree; Machine learning; Perl; Scripting; 2 years; Python
Data Scientist,"Washington, DC","$78,700 - $165,300 a year",ArcGIS; Statistical software; Oracle; Business intelligence; R; Certified Fraud Examiner; Data analysis skills; Microsoft SQL Server; Tableau; Java; Analysis skills; Database management; PostgreSQL; ETL; Data science; Senior level; Certified Anti-Money Laundering Specialist; Communication skills; Python; MySQL; Analytics
Data Scientist,N/A,N/A,N/A
Data Scientist,"Annapolis Junction, MD",Estimated: $119K - $138K a year,Power BI; Computer Science; Relational databases; 5 years; Spark; Information Systems; Mid-level; Tableau; Databases; SQL; Bachelor's degree; ETL; AI; Communication skills; Analytics
Data Scientist,"Sterling, VA",Estimated: $95.9K - $207K a year,Power BI; Vulnerability research; Azure; Computer Science; R; Tableau; 3 years; Data governance; Master's degree; SQL; AWS; Machine learning; Mentoring; Forecasting; Data pipelines; ETL; Agile; Data science; Data visualization; Senior level; Data transformation; Leadership; Communication skills; Python; Data Science; SDLC
Data Scientist,"Mountain View, CA",N/A,Statistics; Doctoral degree; R; 3 years; Master's degree; SQL; Statistical analysis; Doctor of Philosophy; Senior level; Python; Data Science; Analytics
Data Scientist,"Arlington, VA","$93,556 - $220,556 a year",Scikit-learn; Data modeling; Data mining; Doctoral degree; Big data; Spark; NumPy; R; Data analysis skills; Mid-level; Tableau; Master's degree; Algorithms; Pandas; Statistical analysis; AWS; Analysis skills; Bachelor's degree; Machine learning; Doctor of Philosophy; Matplotlib; Data visualization; AI; 4 years; Communication skills; Data manipulation; Python; Hadoop
Data Scientist,"Pontiac, MI",Estimated: $98.7K - $133K a year,TensorFlow; Azure; Doctoral degree; Kubernetes; PyTorch; 5 years; NumPy; Google Cloud Platform; Finance; Master's degree; SQL; Pandas; AWS; Analysis skills; Docker; Machine learning; Doctor of Philosophy; A/B testing; Data science; Machine learning libraries; Senior level; AI; Machine learning frameworks; Python; Generative AI
Software Engineering,"Fort Wayne, IN","$90,000 - $150,000 a year",Computer science; Civil engineering; Computer Science; Full-stack development; Bachelor of Science; C#; Mid-level; .NET; MRP; Application development; Analysis skills; Flutter; Database management; Bachelor's degree; Distributed systems; Organizational skills; Pascal; UI; Training & development; Manufacturing; 4 years; Leadership; React Native
Software Engineering,Remote,"$186,065 - $218,900 a year",React; Mobile applications; JavaScript; UX; UI; 1 year; Senior level; Figma; TypeScript; React Native
Software Engineering,"Palo Alto, CA","$129,300 - $223,600 a year",Computer science; Computer Science; Full-stack development; Product discovery; Mid-level; 3 years; Bachelor's degree; Distributed systems; SDLC; Design patterns
Software Engineering,Remote,"$142,000 - $196,000 a year",Computer Science; Bachelor of Science; Java; Bachelor's degree; Product management; REST; Senior level; 4 years; Python; Spring
Software Engineering,"Pleasant Prairie, WI","$96,000 - $148,000 a year",CI/CD; Computer Science; Software Engineering; XML; 5 years; Git; Java; Microservices; SOAP; SQL; Bachelor's degree; JPA; REST; Agile; Web services; JSON; Senior level; Spring
Software Engineering,"Seattle, WA","$166,600 - $296,300 a year",Computer science; Doctoral degree; Computer Science; Cassandra; Big data; Bachelor of Science; Data structures; MapReduce; Spark; Software implementation; UNIX; Mid-level; Java; Master's degree; Bachelor's degree; Doctor of Philosophy; Redis; Kafka; Multithreading; Shell Scripting; Hadoop
Software Engineering,"San Jose, CA","$113,900 - $186,700 a year",Management; Computer Science; Software Engineering; Software deployment; Mid-level; Analysis skills; Bachelor's degree; 2 years; SDLC
Software Engineering,"Ann Arbor, MI","$80,000 - $136,000 a year",Data structures; Mid-level; Java; Master's degree; OOP; C++; Distributed systems; Software development; Semiconductor experience; Python; Design patterns
Software Engineering,"Redmond, WA","$98,300 - $208,800 a year",Computer science; Kotlin; Computer Science; C#; iOS; Mid-level; Windows; Java; Master's degree; Application development; C++; Bachelor's degree; Software development; Mac OS; Model training; Swift; AI; 2 years
Software Engineering,"Pleasant Prairie, WI",Estimated: $114K - $174K a year,Spring Boot; CI/CD; Computer science; Computer Science; Kubernetes; Java; Microservices; SQL; Bachelor's degree; Software development; Red Hat OpenShift; Senior level; Spring; Information Technology; 10 years
Software Engineering,United States,"$120,000 - $135,000 a year",Computer science; Azure; Computer Science; 5 years; C#; .NET; Master's degree; SQL; AWS; Bachelor's degree; REST; Angular; Software development; Agile; Senior level
Software Engineering,"Plymouth Meeting, PA","$150,000 - $250,000 a year",Computer science; Management; Computer Science; iOS development; 5 years; Bachelor of Science; Mobile applications; iOS; Bachelor's degree; REST; UX; Organizational skills; ACH; APIs; GraphQL; Financial management; Swift; Senior level; React Native
Software Engineering,"Plano, TX","$104,000 - $180,000 a year",Spring Boot; Node.js; React; Full-stack development; 5 years; MongoDB; Java; Master's degree; AWS; Bachelor's degree; Redis; REST; GraphQL; Senior level; Communication skills
Software Engineering,"Richardson, TX","$106,813.98 - $128,636.20 a year",Spring Boot; CI/CD; RDBMS; 7 years; Azure; Management; Kubernetes; Software deployment; Microsoft SQL Server; NoSQL; 11+ years; Git; Java; Application development; 8 years; AWS; Docker; JavaScript; PostgreSQL; JSP; Angular; Scrum; APIs; Agile; Web services; Kafka; 9 years; Senior level; Spring; 10 years
Software Engineering,"Dearborn, MI",$75 - $83 an hour,Spring Boot; CI/CD; Cloud architecture; React; 5 years; Bachelor of Science; Slack; Google Cloud Platform; Java; Bachelor's degree; Cloud development; JavaScript; REST; GitHub; Apache; GraphQL; Senior level; Maven; Groovy; Coordinate measuring machine; Leadership; Jenkins
Software Engineering,"San Mateo, CA","$195,000 - $205,000 a year",Node.js; React; Git; Mid-level; AWS; Bachelor's degree; Machine learning; JavaScript; AI; 2 years; TypeScript
Software Engineering,"Cleveland, OH","From $110,000 a year",Microsoft Word; TCP; Microsoft Excel; 6 years; Microsoft Outlook; Management; FPGA; System architecture; Visio; ISO 9001; PCB; Microsoft Office; Master's degree; Microcontrollers; C++; SoC; Project management; C; Bachelor's degree; Product development; Computer Engineering; RTOS; Computer skills; Linux; TCP/IP; Senior level; Communication skills
Software Engineering,"Lehi, UT","$132,700 - $267,600 a year",CSS; React; Project planning; AWS; JavaScript; Mentoring; Organizational skills; Senior level; Leadership; Communication skills; HTML; Performance marketing
Software Engineering,Remote,"$191,250 - $238,000 a year",Software development; APIs; GraphQL; 1 year; Senior level; Leadership
Software Engineering,"Seattle, WA","$99,500 - $200,000 a year",Computer science; Doctoral degree; Data structures; C#; Java; OOP; AWS; Analysis skills; C++; Bachelor's degree; Computer Engineering; Software development; Redshift; Entry level
Software Engineering,N/A,N/A,N/A
Software Engineering,N/A,N/A,N/A
Software Engineering,"Cincinnati, OH","$130,541 - $137,186 a year",Oracle; Computer Science; 5 years; Functional testing; SQL; Bachelor's degree; APIs; IT; UI; Senior level; PL/SQL; Python; Shell Scripting
Software Engineering,"New York, NY","$175,000 - $190,000 a year",CI/CD; Data modeling; Azure; Node.js; Customer retention; React; Google Cloud Platform; AWS; Analysis skills; JavaScript; PostgreSQL; Mentoring; Angular; Software development; Budgeting; Vue.js; Senior level; Leadership; TypeScript; Communication skills
Software Engineering,"Seattle, WA","$99,500 - $200,000 a year",Computer science; Doctoral degree; Data structures; C#; Laboratory experience; NoSQL; Research; Java; OOP; Analysis skills; C++; Bachelor's degree; Computer Engineering; Software development; DynamoDB; Entry level
Software Engineering,United States,"$80,000 - $100,000 a year",CI/CD; Computer science; Go; Computer Science; Data structures; NoSQL; Git; Mid-level; .NET; Algorithms; High school diploma or GED; SQL; AWS; Docker; Bachelor's degree; Product development; Machine learning; Conflict management; Ruby; Agile; Electrical Engineering; 2 years; Python; Design patterns
Software Engineering,"Northridge, CA","$81,300 - $121,900 a year",Jira; Top Secret Clearance; Git; Java; Master's degree; Analysis skills; C++; Bachelor's degree; Scrum; Agile; Senior level; Jenkins
Software Engineering,"Nashville, TN",Estimated: $96.8K - $123K a year,Operating systems; Computer Science; Software troubleshooting; Computer vision; C#; Windows; Application development; C++; C; Bachelor's degree; Computer Engineering; Linux; Senior level; SDLC
Software Engineering,"Plano, TX","$144,200 - $164,600 a year",RDBMS; Azure; Go; CSS; Software Engineering; Kubernetes; Full-stack development; NoSQL; Google Cloud Platform; Java; SQL; AWS; Docker; Bachelor's degree; JavaScript; Agile; Senior level; 2 years; TypeScript; Python; HTML
Software Engineering,"Annapolis, MD","$75,000 - $110,000 a year",Spring Boot; CI/CD; Computer science; Elasticsearch; Computer Science; Software troubleshooting; React; Kubernetes; RESTful API; Software deployment; Bachelor's degree; RabbitMQ; Angular; Web services; Kafka; Senior level; Communication skills; Spring; Design patterns
Software Engineering,United States,"$100,000 - $140,000 a year",Computer science; Data modeling; Go; Bachelor of Science; Mid-level; Java; Databases; Bachelor's degree; Back-end development; 2 years
Software Engineering,"Huntsville, TX","$4,357.26 - $5,556.52 a month",Mid-level
Software Engineering,"Lawrence, MA",Estimated: $74.1K - $104K a year,Computer science; Computer Science; Mid-level; 3 years; DICOM; Organizational skills
Software Engineering,"San Francisco, CA",N/A,Looker; Computer science; Kotlin; Doctoral degree; Computer Science; Google Cloud Platform; Java; Master's degree; SQL; Bachelor's degree; Doctor of Philosophy; Distributed systems; Natural language processing; Ruby; Software development; Distributed computing; Senior level; AI; 2 years
Software Engineering,"Cupertino, CA","$121,900 - $214,500 a year",Computer science; Computer Science; Mid-level; Master's degree; OOP; Bachelor's degree; Machine learning; Computer Engineering; AI; 2 years; Python
Software Engineering,"Irving, TX","$90,000 - $115,000 a year",6 years; CSS; Test-driven development; SQL; Natural language processing; Angular; Agile; Senior level; AI; HTML
Software Engineering,"Colorado Springs, CO","$100,000 - $135,000 a year",Jira; CI/CD; React; RESTful API; Full-stack development; Cucumber; DevOps; CISSP; UNIX; Mid-level; DoD experience; Java; Microservices; Bachelor's degree; JavaScript; RabbitMQ; REST; Scripting; Software development; GitHub; APIs; Agile; Linux; GitLab; Python
Software Engineering,"Malvern, PA",Estimated: $87.1K - $108K a year,Python; Entry level
Software Engineering,"Austin, TX",Estimated: $129K - $223K a year,Computer science; Computer Science; Mid-level; 3 years; Bachelor's degree; SDLC; Design patterns
Software Engineering,N/A,N/A,N/A
Software Engineering,"Lehi, UT",Estimated: $181K - $223K a year,Node.js; React; PostgreSQL; Product management; Redux; Organizational skills; Software development; Senior level; TypeScript; Communication skills
Software Engineering,United States,"$130,541 - $137,186 a year",Computer Science; 5 years; Functional testing; CICS; Bachelor's degree; COBOL; Mainframe development; IT; UI; Senior level
Software Engineering,"San Antonio, TX","$77,910.30 - $116,865.58 a year",AJAX; DHTML; Oracle; CSS; Visual Basic; Military; Visual Studio; Data structures; C#; System design; Microsoft SQL Server; .NET; Java; Databases; SQL; Database design; Driver's License; C++; Bachelor's degree; JavaScript; Software development; Agile; Budgeting; JSON; 1 year; Senior level; jQuery; HTML
Software Engineering,"San Diego, CA","$94,200 - $141,200 a year",5G; Git; Mid-level; Android; Analysis skills; C++; C; Perforce; Continuous integration; Perl; RTOS; Software development; Linux; Log analysis; Python; Debugging; 4G/LTE
